This file is automatically generated by EcoNet
(http://eco.engr.uga.edu).

Environmental inputs:
,Myliobatisaquila,0.00114259
,RSH,0.0945015
,RSS,0.000183485
,Rajaasterias,0.00788855
,Rajaclavata,0.267839
,Rajamiraletus,0.326428
,Rajapolystigma,0.000113036
,SSH,0.0412432
,SSS,0.0339356
,Scyliorhinuscanicula,0.155189
,Squalusblainville,0.0467071
,Torpedomarmorata,0.00495206
,Torpedotorpedo,0.0033683
,DC,20.9457
,SPOM,606.492
,BD,338.791

Input hroughflow:
,SB,0.00223854
,MM,0.428679
,TUR,0.0641551
,XIP,0.054338
,THU,0.246093
,LPL,1.21665
,MPL,0.476564
,SPL,1.06895
,HAK,0.0787697
,HAK1,0.123624
,HAK2,0.208636
,HAK3,0.190108
,HAK4,0.00979362
,MUL,0.102328
,MUL1,0.227677
,MUL2,0.279644
,MUL3,0.0841325
,TRA,2.98332
,PAG,0.106699
,DFS,1.06869
,DFH,10.7554
,DSM,6.56353
,DSP,0.434598
,DSR,0.966132
,MSC,19.7992
,MSG,2.17603
,MSP,1.44415
,ENG,7.58092
,SAR,5.53621
,EPI,32.127
,CEBH,3.96491
,CEBS,4.2414
,CEPH,1.03161
,CEPS,1.62662
,DNS,14.4519
,DNH,5.36132
,DRS,7.64957
,DRH,2.24308
,ARF,1.19269
,PWL,1.19864
,SUP,158.405
,MbO,35.0063
,MbFF,13.4262
,MbDF,48.3454
,MbC,9.87474
,MbPAR,0.4049
,MbSCA,1.94551
,MbH,0.0346818
,MbGRA,0.278454
,MbSF,1.06337
,MbPF,0.00821739
,BO,6.93284
,EUP,31.0099
,ZG,4.14668
,ZL,24.9244
,ZM,93.7819
,ZS,298.673
,PB,539.953
,BB,189.354
,PS,594.971
,DF,10.6015
,PL,397.098
,MB,22.2693
,SG,97.7243
,MA,34.3355
,Bathyrajabrachyurops,0.0179664
,Chimaeramonstrosa,0.0161094
,Dalatiaslicha,0.00868138
,Dipturusoxyrinchus,0.0451157
,Etmopterusspinax,0.0173405
,Galeusmelastomus,0.135552
,Mustelusasterias,0.0172172
,Mustelusmustelus,0.205649
,Myliobatisaquila,0.0105568
,RSH,0.127725
,RSS,0.00423152
,Rajaasterias,0.0300805
,Rajaclavata,0.284857
,Rajamiraletus,0.336981
,Rajapolystigma,0.00332434
,SSH,0.076088
,SSS,0.06747
,Scyliorhinuscanicula,0.183961
,Squalusblainville,0.0820577
,Torpedomarmorata,0.0231581
,Torpedotorpedo,0.0191868
,DC,20.9461
,SPOM,606.492
,BD,338.791

Residence times:
,SB,446.327
,MM,2.32474
,TUR,15.3846
,XIP,19.004
,THU,4.06504
,LPL,0.8226
,MPL,2.09828
,SPL,0.935408
,HAK,12.6937
,HAK1,8.08887
,HAK2,4.79062
,HAK3,5.28116
,HAK4,102.519
,MUL,9.76707
,MUL1,4.39053
,MUL2,3.57428
,MUL3,11.9457
,TRA,0.335443
,PAG,9.3659
,DFS,0.92719
,DFH,0.0929094
,DSM,0.152307
,DSP,2.2935
,DSR,1.03537
,MSC,0.0504831
,MSG,0.459449
,MSP,0.692142
,ENG,0.131949
,SAR,0.18055
,EPI,0.0311186
,CEBH,0.252047
,CEBS,0.235419
,CEPH,0.968384
,CEPS,0.612121
,DNS,0.0691577
,DNH,0.186105
,DRS,0.130247
,DRH,0.444497
,ARF,0.838128
,PWL,0.846494
,SUP,0.00630872
,MbO,0.0285577
,MbFF,0.0747732
,MbDF,0.0206813
,MbC,0.101032
,MbPAR,2.45931
,MbSCA,0.511185
,MbH,28.8291
,MbGRA,3.70932
,MbSF,0.943932
,MbPF,130.492
,BO,0.144197
,EUP,0.0322442
,ZG,0.241099
,ZL,0.040111
,ZM,0.010662
,ZS,0.00334747
,PB,0.00185139
,BB,0.00527896
,PS,0.00168076
,DF,0.0943261
,PL,0.00251827
,MB,0.0449049
,SG,0.0102329
,MA,0.0291244
,Bathyrajabrachyurops,55.4274
,Chimaeramonstrosa,62.1126
,Dalatiaslicha,77.8291
,Dipturusoxyrinchus,22.0199
,Etmopterusspinax,57.0189
,Galeusmelastomus,7.2888
,Mustelusasterias,57.8874
,Mustelusmustelus,4.8425
,Myliobatisaquila,94.3522
,RSH,7.76153
,RSS,235.871
,Rajaasterias,32.725
,Rajaclavata,3.45462
,Rajamiraletus,2.95309
,Rajapolystigma,299.266
,SSH,13.0338
,SSS,14.4345
,Scyliorhinuscanicula,5.40774
,Squalusblainville,12.03
,Torpedomarmorata,43.0596
,Torpedotorpedo,50.9398
,DC,0.0470132
,SPOM,0.00164828
,BD,0.00295046

Trophic Level:
,SB,1
,MM,1
,TUR,1
,XIP,1
,THU,1
,LPL,1
,MPL,1
,SPL,1
,HAK,1
,HAK1,1
,HAK2,1.00151
,HAK3,1.00003
,HAK4,1.07429
,MUL,1
,MUL1,1
,MUL2,1
,MUL3,1
,TRA,1
,PAG,1
,DFS,1.06295
,DFH,1.0004
,DSM,1.0083
,DSP,1.74488
,DSR,1.11437
,MSC,1.0084
,MSG,1
,MSP,1.84119
,ENG,1
,SAR,1
,EPI,1.015
,CEBH,1.04049
,CEBS,1.23244
,CEPH,1.46514
,CEPS,1.73429
,DNS,1
,DNH,1.00104
,DRS,1.05549
,DRH,1
,ARF,1.03453
,PWL,1.1107
,SUP,1
,MbO,1
,MbFF,1
,MbDF,1
,MbC,1.41365
,MbPAR,1.54596
,MbSCA,1.49308
,MbH,1
,MbGRA,1.53694
,MbSF,1
,MbPF,1
,BO,1.1
,EUP,1
,ZG,1.203
,ZL,1.10674
,ZM,1
,ZS,1
,PB,1
,BB,1
,PS,1
,DF,1
,PL,1
,MB,1
,SG,1
,MA,1
,Bathyrajabrachyurops,6.52892
,Chimaeramonstrosa,7.22036
,Dalatiaslicha,6.47431
,Dipturusoxyrinchus,3.68936
,Etmopterusspinax,7.75103
,Galeusmelastomus,2.35178
,Mustelusasterias,7.32322
,Mustelusmustelus,2.17791
,Myliobatisaquila,9.8429
,RSH,2.23167
,RSS,24.2151
,Rajaasterias,4.64461
,Rajaclavata,2.03185
,Rajamiraletus,1.98628
,Rajapolystigma,29.1268
,SSH,2.83468
,SSS,3.12319
,Scyliorhinuscanicula,2.27478
,Squalusblainville,2.84638
,Torpedomarmorata,5.66971
,Torpedotorpedo,6.70613
,DC,2.03897
,SPOM,2.00493
,BD,2.01936

Link density:
,,17.6629

Connectance:
,,0.19846

Total system throughflow (TST):
,,3721.01

Flow (Finn's) Cycling Index (FCI):
,,0.0660736

Storage Cycling Index (SCI):
,,0.0116165

Indirect to Direct Effects Ratio (Original)
,,1.68702

Indirect to Direct Effects Ratio (Realized)
,,1.70619

Indirect to Direct Effects Ratio (Revised)
,,1.37567

Indirect Effects Index (Original)
,,0.62784

Indirect Effects Index (Realized)
,,0.630477

Indirect Effects Index (Revised)
,,0.579066

Ascendency:
,,8600.16

Development Capacity:
,,26886.1

Synergism Index:
,,6.07868

Mutualism index:
,,0.864642

 Aggradation index:
,,3.21795

Homogenization index:
,,1.20636

Homogenization index - output based:
,,2.10598

Adjacency Matrix (A):
,,SB,MM,TUR,XIP,THU,LPL,MPL,SPL,HAK,HAK1,HAK2,HAK3,HAK4,MUL,MUL1,MUL2,MUL3,TRA,PAG,DFS,DFH,DSM,DSP,DSR,MSC,MSG,MSP,ENG,SAR,EPI,CEBH,CEBS,CEPH,CEPS,DNS,DNH,DRS,DRH,ARF,PWL,SUP,MbO,MbFF,MbDF,MbC,MbPAR,MbSCA,MbH,MbGRA,MbSF,MbPF,BO,EUP,ZG,ZL,ZM,ZS,PB,BB,PS,DF,PL,MB,SG,MA,Bathyrajabrachyurops,Chimaeramonstrosa,Dalatiaslicha,Dipturusoxyrinchus,Etmopterusspinax,Galeusmelastomus,Mustelusasterias,Mustelusmustelus,Myliobatisaquila,RSH,RSS,Rajaasterias,Rajaclavata,Rajamiraletus,Rajapolystigma,SSH,SSS,Scyliorhinuscanicula,Squalusblainville,Torpedomarmorata,Torpedotorpedo,DC,SPOM,BD
,SB,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
,MM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
,TUR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
,XIP,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,0,0,1,0,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
,THU,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,LPL,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
,MPL,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,SPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
,HAK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,HAK1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,HAK2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,1,1,1,0,1,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,HAK3,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,1,1,1,0,1,1,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,HAK4,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,MUL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
,MUL1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
,MUL2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,MUL3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,TRA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,0,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
,PAG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,1,1,1,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
,DFS,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
,DFH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
,DSM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
,DSP,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
,DSR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,1,1,0,1,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
,MSC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
,MSG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
,MSP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,ENG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
